CustomerID,Day,State,Balance
429,29,Good,684.86
430,0,Good,167.44
430,1,Delinquent,167.44
430,2,At-Risk,167.44
430,3,Delinquent,167.44
430,4,Delinquent,167.44
430,5,Delinquent,167.44
430,6,Default,167.44
431,0,Good,223.27
431,1,At-Risk,223.27
431,2,At-Risk,223.27
431,3,At-Risk,223.27
431,4,At-Risk,223.27
431,5,Delinquent,223.27
431,6,Delinquent,223.27
431,7,Default,223.27
432,0,Good,145.53
432,1,Good,145.53
432,2,Good,145.53
432,3,Good,145.53
432,4,Good,145.53
432,5,At-Risk,145.53
432,6,At-Risk,145.53
432,7,Default,145.53
433,0,Good,352.59
433,1,Good,352.59
433,2,Good,352.59
433,3,Good,352.59
433,4,Good,352.59
433,5,Good,352.59
433,6,Good,352.59
433,7,Good,352.59
433,8,Good,352.59
433,9,Good,352.59
433,10,Good,352.59
433,11,Good,352.59
433,12,Good,352.59
433,13,Good,352.59
433,14,Good,352.59
433,15,Good,352.59
433,16,Good,352.59
433,17,Good,352.59
433,18,Good,352.59
433,19,Good,352.59
433,20,Good,352.59
433,21,Good,352.59
433,22,Good,352.59
433,23,Good,352.59
433,24,Good,352.59
433,25,Good,352.59
433,26,Good,352.59
433,27,Good,352.59
433,28,At-Risk,352.59
433,29,At-Risk,352.59
434,0,Good,577.54
434,1,Good,577.54
434,2,Good,577.54
434,3,Good,577.54
434,4,Good,577.54
434,5,Good,577.54
434,6,Good,577.54
434,7,Good,577.54
434,8,Good,577.54
434,9,Good,577.54
434,10,Good,577.54
434,11,Good,577.54
434,12,Good,577.54
434,13,Good,577.54
434,14,Good,577.54
434,15,Good,577.54
434,16,Good,577.54
434,17,Good,577.54
434,18,Good,577.54
434,19,Good,577.54
434,20,Good,577.54
434,21,Good,577.54
434,22,Good,577.54
434,23,At-Risk,577.54
434,24,Delinquent,577.54
434,25,Delinquent,577.54
434,26,Default,577.54
435,0,Good,855.07
435,1,Good,855.07
435,2,Good,855.07
435,3,Good,855.07
435,4,Good,855.07
435,5,At-Risk,855.07
435,6,At-Risk,855.07
435,7,At-Risk,855.07
435,8,Default,855.07
436,0,Good,418.66
436,1,Good,418.66
436,2,Good,418.66
436,3,Good,418.66
436,4,Good,418.66
436,5,At-Risk,418.66
436,6,At-Risk,418.66
436,7,At-Risk,418.66
436,8,At-Risk,418.66
436,9,Good,418.66
436,10,Good,418.66
436,11,Good,418.66
436,12,Good,418.66
436,13,Good,418.66
436,14,Good,418.66
436,15,Good,418.66
436,16,Good,418.66
436,17,At-Risk,418.66
436,18,Delinquent,418.66
436,19,Delinquent,418.66
436,20,Default,418.66
437,0,Good,910.79
437,1,Good,910.79
437,2,Good,910.79
437,3,Good,910.79
437,4,Good,910.79
437,5,Good,910.79
437,6,Good,910.79
437,7,Closed,910.79
438,0,Good,202.34
438,1,Good,202.34
438,2,Good,202.34
438,3,Good,202.34
438,4,Good,202.34
438,5,Good,202.34
438,6,Good,202.34
438,7,Good,202.34
438,8,Good,202.34
438,9,Good,202.34
438,10,Good,202.34
438,11,Good,202.34
438,12,Good,202.34
438,13,Good,202.34
438,14,Good,202.34
438,15,Good,202.34
438,16,At-Risk,202.34
438,17,Closed,202.34
439,0,Good,172.14
439,1,Good,172.14
439,2,Good,172.14
439,3,Good,172.14
439,4,Closed,172.14
440,0,Good,392.38
440,1,Good,392.38
440,2,Good,392.38
440,3,Good,392.38
440,4,Good,392.38
440,5,Good,392.38
440,6,Good,392.38
440,7,Good,392.38
440,8,Good,392.38
440,9,Good,392.38
440,10,Good,392.38
440,11,Good,392.38
440,12,At-Risk,392.38
440,13,Good,392.38
440,14,Good,392.38
440,15,Good,392.38
440,16,Good,392.38
440,17,Good,392.38
440,18,Good,392.38
440,19,Good,392.38
440,20,Good,392.38
440,21,Good,392.38
440,22,Good,392.38
440,23,At-Risk,392.38
440,24,At-Risk,392.38
440,25,Good,392.38
440,26,Good,392.38
440,27,Good,392.38
440,28,Good,392.38
440,29,Good,392.38
441,0,Good,488.84
441,1,Good,488.84
441,2,At-Risk,488.84
441,3,At-Risk,488.84
441,4,At-Risk,488.84
441,5,At-Risk,488.84
441,6,Delinquent,488.84
441,7,Default,488.84
442,0,Good,396.89
442,1,Good,396.89
442,2,Good,396.89
442,3,Good,396.89
442,4,Good,396.89
442,5,Good,396.89
442,6,Good,396.89
442,7,Good,396.89
442,8,At-Risk,396.89
442,9,Closed,396.89
443,0,Good,143.49
443,1,Good,143.49
443,2,Good,143.49
443,3,Good,143.49
443,4,Good,143.49
443,5,Good,143.49
443,6,Good,143.49
443,7,Good,143.49
443,8,Good,143.49
443,9,Good,143.49
443,10,Good,143.49
443,11,Good,143.49
443,12,Good,143.49
443,13,Good,143.49
443,14,Good,143.49
443,15,Good,143.49
443,16,Good,143.49
443,17,Good,143.49
443,18,Good,143.49
443,19,Good,143.49
443,20,Good,143.49
443,21,Good,143.49
443,22,Good,143.49
443,23,Good,143.49
443,24,Good,143.49
443,25,Good,143.49
443,26,Good,143.49
443,27,Good,143.49
443,28,Good,143.49
443,29,Good,143.49
444,0,Good,385.85
444,1,Good,385.85
444,2,Good,385.85
444,3,Good,385.85
444,4,Good,385.85
444,5,Good,385.85
444,6,Closed,385.85
445,0,Good,210.14
445,1,Good,210.14
445,2,Good,210.14
445,3,Good,210.14
445,4,Good,210.14
445,5,Good,210.14
445,6,Good,210.14
445,7,Good,210.14
445,8,Good,210.14
445,9,Good,210.14
445,10,Good,210.14
445,11,Good,210.14
445,12,Good,210.14
445,13,Good,210.14
445,14,Good,210.14
445,15,At-Risk,210.14
445,16,At-Risk,210.14
445,17,At-Risk,210.14
445,18,At-Risk,210.14
445,19,At-Risk,210.14
445,20,At-Risk,210.14
445,21,At-Risk,210.14
445,22,At-Risk,210.14
445,23,At-Risk,210.14
445,24,Good,210.14
445,25,Good,210.14
445,26,Good,210.14
445,27,Good,210.14
445,28,Good,210.14
445,29,Good,210.14
446,0,Good,563.88
446,1,Closed,563.88
447,0,Good,484.59
447,1,Good,484.59
447,2,Good,484.59
447,3,Good,484.59
447,4,Good,484.59
447,5,Good,484.59
447,6,Good,484.59
447,7,Good,484.59
447,8,Good,484.59
447,9,Good,484.59
447,10,Good,484.59
447,11,Good,484.59
447,12,Good,484.59
447,13,Good,484.59
447,14,Good,484.59
447,15,Good,484.59
447,16,Good,484.59
447,17,Good,484.59
447,18,Closed,484.59
448,0,Good,252.16
448,1,Good,252.16
448,2,Good,252.16
448,3,Good,252.16
448,4,Good,252.16
448,5,Good,252.16
448,6,Good,252.16
448,7,Good,252.16
448,8,Good,252.16
448,9,Good,252.16
448,10,Good,252.16
448,11,Closed,252.16
449,0,Good,312.02
449,1,Closed,312.02
450,0,Good,237.55
450,1,Good,237.55
450,2,Good,237.55
450,3,Good,237.55
450,4,Good,237.55
450,5,Good,237.55
450,6,At-Risk,237.55
450,7,Delinquent,237.55
450,8,Delinquent,237.55
450,9,Delinquent,237.55
450,10,Delinquent,237.55
450,11,Delinquent,237.55
450,12,Delinquent,237.55
450,13,Delinquent,237.55
450,14,Default,237.55
451,0,Good,390.98
451,1,Good,390.98
451,2,At-Risk,390.98
451,3,At-Risk,390.98
451,4,At-Risk,390.98
451,5,At-Risk,390.98
451,6,Delinquent,390.98
451,7,Delinquent,390.98
451,8,Delinquent,390.98
451,9,Default,390.98
452,0,Good,650.39
452,1,Good,650.39
452,2,Good,650.39
452,3,Good,650.39
452,4,Good,650.39
452,5,Good,650.39
452,6,At-Risk,650.39
452,7,At-Risk,650.39
452,8,At-Risk,650.39
452,9,At-Risk,650.39
452,10,At-Risk,650.39
452,11,Good,650.39
452,12,Good,650.39
452,13,Good,650.39
452,14,Good,650.39
452,15,Good,650.39
452,16,Good,650.39
452,17,Closed,650.39
453,0,Good,246.44
453,1,Good,246.44
453,2,At-Risk,246.44
453,3,Delinquent,246.44
453,4,Delinquent,246.44
453,5,Closed,246.44
454,0,Good,519.06
454,1,Good,519.06
454,2,Good,519.06
454,3,Good,519.06
454,4,Good,519.06
454,5,Good,519.06
454,6,Good,519.06
454,7,Good,519.06
454,8,Good,519.06
454,9,Good,519.06
454,10,Good,519.06
454,11,At-Risk,519.06
454,12,Good,519.06
454,13,Good,519.06
454,14,At-Risk,519.06
454,15,At-Risk,519.06
454,16,At-Risk,519.06
454,17,Good,519.06
454,18,Good,519.06
454,19,Good,519.06
454,20,Good,519.06
454,21,Closed,519.06
455,0,Good,309.47
455,1,Good,309.47
455,2,Good,309.47
455,3,Good,309.47
455,4,Good,309.47
455,5,At-Risk,309.47
455,6,Delinquent,309.47
455,7,Delinquent,309.47
455,8,Delinquent,309.47
455,9,Default,309.47
456,0,Good,271.39
456,1,Good,271.39
456,2,Good,271.39
456,3,Good,271.39
456,4,Good,271.39
456,5,Good,271.39
456,6,Good,271.39
456,7,Good,271.39
456,8,Good,271.39
456,9,Good,271.39
456,10,Good,271.39
456,11,Good,271.39
456,12,Good,271.39
456,13,Good,271.39
456,14,Good,271.39
456,15,Good,271.39
456,16,Good,271.39
456,17,Good,271.39
456,18,Good,271.39
456,19,Good,271.39
456,20,Good,271.39
456,21,Good,271.39
456,22,Delinquent,271.39
456,23,Delinquent,271.39
456,24,Delinquent,271.39
456,25,Delinquent,271.39
456,26,Default,271.39
457,0,Good,382.41
457,1,Good,382.41
457,2,Good,382.41
457,3,Good,382.41
457,4,Good,382.41
457,5,At-Risk,382.41
457,6,At-Risk,382.41
457,7,At-Risk,382.41
457,8,Delinquent,382.41
457,9,Default,382.41
458,0,Good,240.42
458,1,Closed,240.42
459,0,Good,305.87
459,1,Good,305.87
459,2,Closed,305.87
460,0,Good,221.64
460,1,Good,221.64
460,2,Good,221.64
460,3,Good,221.64
460,4,Good,221.64
460,5,Good,221.64
460,6,Delinquent,221.64
460,7,Delinquent,221.64
460,8,Default,221.64
461,0,Good,1077.46
461,1,Good,1077.46
461,2,Good,1077.46
461,3,Good,1077.46
461,4,Good,1077.46
461,5,Good,1077.46
461,6,Good,1077.46
461,7,Good,1077.46
461,8,Good,1077.46
461,9,Good,1077.46
461,10,Good,1077.46
461,11,Good,1077.46
461,12,Good,1077.46
461,13,Good,1077.46
461,14,Good,1077.46
461,15,Good,1077.46
461,16,Good,1077.46
461,17,Good,1077.46
461,18,Good,1077.46
461,19,At-Risk,1077.46
461,20,Delinquent,1077.46
461,21,Delinquent,1077.46
461,22,Delinquent,1077.46
461,23,Delinquent,1077.46
461,24,Delinquent,1077.46
461,25,Closed,1077.46
462,0,Good,410.61
462,1,Good,410.61
462,2,Good,410.61
462,3,Good,410.61
462,4,Good,410.61
462,5,Good,410.61
462,6,Good,410.61
462,7,At-Risk,410.61
462,8,At-Risk,410.61
462,9,Delinquent,410.61
462,10,Closed,410.61
463,0,Good,284.33
463,1,Good,284.33
463,2,Good,284.33
463,3,Good,284.33
463,4,Good,284.33
463,5,Good,284.33
463,6,Good,284.33
463,7,Good,284.33
463,8,Good,284.33
463,9,Good,284.33
463,10,Good,284.33
463,11,Good,284.33
463,12,Good,284.33
463,13,Good,284.33
463,14,Good,284.33
463,15,Good,284.33
463,16,Good,284.33
463,17,At-Risk,284.33
463,18,At-Risk,284.33
463,19,At-Risk,284.33
463,20,At-Risk,284.33
463,21,Good,284.33
463,22,Good,284.33
463,23,Good,284.33
463,24,Good,284.33
463,25,Good,284.33
463,26,Good,284.33
463,27,Good,284.33
463,28,Good,284.33
463,29,At-Risk,284.33
464,0,Good,448.99
464,1,Good,448.99
464,2,At-Risk,448.99
464,3,Good,448.99
464,4,Delinquent,448.99
464,5,At-Risk,448.99
464,6,Delinquent,448.99
464,7,Delinquent,448.99
464,8,Default,448.99
465,0,Good,381.4
465,1,Good,381.4
465,2,Good,381.4
465,3,Good,381.4
465,4,Good,381.4
465,5,Good,381.4
465,6,Good,381.4
465,7,At-Risk,381.4
465,8,At-Risk,381.4
465,9,Delinquent,381.4
465,10,Delinquent,381.4
465,11,Closed,381.4
466,0,Good,361.23
466,1,At-Risk,361.23
466,2,At-Risk,361.23
466,3,Delinquent,361.23
466,4,Default,361.23
467,0,Good,548.44
467,1,Good,548.44
467,2,Good,548.44
467,3,Good,548.44
467,4,Good,548.44
467,5,Good,548.44
467,6,Good,548.44
467,7,Good,548.44
467,8,Good,548.44
467,9,Good,548.44
467,10,Delinquent,548.44
467,11,Delinquent,548.44
467,12,At-Risk,548.44
467,13,At-Risk,548.44
467,14,At-Risk,548.44
467,15,At-Risk,548.44
467,16,At-Risk,548.44
467,17,At-Risk,548.44
467,18,At-Risk,548.44
467,19,At-Risk,548.44
467,20,At-Risk,548.44
467,21,Delinquent,548.44
467,22,Delinquent,548.44
467,23,Delinquent,548.44
467,24,Default,548.44
468,0,Good,589.19
468,1,Good,589.19
468,2,Good,589.19
468,3,Good,589.19
468,4,Good,589.19
468,5,Good,589.19
468,6,Good,589.19
468,7,Good,589.19
468,8,Good,589.19
468,9,Good,589.19
468,10,Closed,589.19
469,0,Good,309.44
469,1,Good,309.44
469,2,Good,309.44
469,3,Good,309.44
469,4,Good,309.44
469,5,Good,309.44
469,6,Good,309.44
469,7,Good,309.44
469,8,Good,309.44
469,9,Good,309.44
469,10,Good,309.44
469,11,Good,309.44
469,12,Good,309.44
469,13,At-Risk,309.44
469,14,At-Risk,309.44
469,15,At-Risk,309.44
469,16,At-Risk,309.44
469,17,Delinquent,309.44
469,18,Delinquent,309.44
469,19,Delinquent,309.44
469,20,Closed,309.44
470,0,Good,302.5
470,1,Good,302.5
470,2,Good,302.5
470,3,Good,302.5
470,4,Good,302.5
470,5,Good,302.5
470,6,At-Risk,302.5
470,7,At-Risk,302.5
470,8,Delinquent,302.5
470,9,Delinquent,302.5
470,10,Delinquent,302.5
470,11,At-Risk,302.5
470,12,At-Risk,302.5
470,13,At-Risk,302.5
470,14,At-Risk,302.5
470,15,Good,302.5
470,16,Good,302.5
470,17,Good,302.5
470,18,Good,302.5
470,19,Good,302.5
470,20,Good,302.5
470,21,Good,302.5
470,22,Good,302.5
470,23,Good,302.5
470,24,Good,302.5
470,25,Good,302.5
470,26,Good,302.5
470,27,Good,302.5
470,28,Good,302.5
470,29,Good,302.5
471,0,Good,351.59
471,1,Good,351.59
471,2,Good,351.59
471,3,Good,351.59
471,4,Good,351.59
471,5,Delinquent,351.59
471,6,Default,351.59
472,0,Good,127.62
472,1,Good,127.62
472,2,Good,127.62
472,3,Good,127.62
472,4,Good,127.62
472,5,Good,127.62
472,6,Good,127.62
472,7,Good,127.62
472,8,Good,127.62
472,9,Good,127.62
472,10,Good,127.62
472,11,Closed,127.62
473,0,Good,189.12
473,1,Good,189.12
473,2,Good,189.12
473,3,Good,189.12
473,4,Good,189.12
473,5,Good,189.12
473,6,Good,189.12
473,7,Good,189.12
473,8,Good,189.12
473,9,Delinquent,189.12
473,10,Delinquent,189.12
473,11,Default,189.12
474,0,Good,799.06
474,1,Good,799.06
474,2,Closed,799.06
475,0,Good,918.26
475,1,Good,918.26
475,2,Good,918.26
475,3,Good,918.26
475,4,Good,918.26
475,5,Good,918.26
475,6,Good,918.26
475,7,Good,918.26
475,8,Good,918.26
475,9,Good,918.26
475,10,Good,918.26
475,11,Good,918.26
475,12,Good,918.26
475,13,Good,918.26
475,14,At-Risk,918.26
475,15,At-Risk,918.26
475,16,At-Risk,918.26
475,17,At-Risk,918.26
475,18,At-Risk,918.26
475,19,Good,918.26
475,20,Good,918.26
475,21,Good,918.26
475,22,Good,918.26
475,23,Good,918.26
475,24,Good,918.26
475,25,Good,918.26
475,26,Good,918.26
475,27,Good,918.26
475,28,Good,918.26
475,29,Good,918.26
476,0,Good,356.2
476,1,Good,356.2
476,2,Good,356.2
476,3,Good,356.2
476,4,Good,356.2
476,5,Good,356.2
476,6,Good,356.2
476,7,Good,356.2
476,8,Good,356.2
476,9,Good,356.2
476,10,Good,356.2
476,11,Good,356.2
476,12,Good,356.2
476,13,Good,356.2
476,14,Good,356.2
476,15,Good,356.2
476,16,Closed,356.2
477,0,Good,538.23
477,1,Good,538.23
477,2,Good,538.23
477,3,Good,538.23
477,4,Good,538.23
477,5,Good,538.23
477,6,Good,538.23
477,7,Good,538.23
477,8,Good,538.23
477,9,Good,538.23
477,10,Good,538.23
477,11,Good,538.23
477,12,Good,538.23
477,13,Good,538.23
477,14,Good,538.23
477,15,Good,538.23
477,16,Good,538.23
477,17,Good,538.23
477,18,Good,538.23
477,19,At-Risk,538.23
477,20,At-Risk,538.23
477,21,At-Risk,538.23
477,22,At-Risk,538.23
477,23,Delinquent,538.23
477,24,Delinquent,538.23
477,25,Delinquent,538.23
477,26,Delinquent,538.23
477,27,Delinquent,538.23
477,28,Default,538.23
478,0,Good,471.36
478,1,Good,471.36
478,2,Good,471.36
478,3,Good,471.36
478,4,Good,471.36
478,5,Good,471.36
478,6,Good,471.36
478,7,Good,471.36
478,8,Good,471.36
478,9,Good,471.36
478,10,Good,471.36
478,11,Closed,471.36
479,0,Good,1880.78
479,1,Closed,1880.78
480,0,Good,706.12
480,1,Good,706.12
480,2,Good,706.12
480,3,Good,706.12
480,4,Good,706.12
480,5,Good,706.12
480,6,Good,706.12
480,7,Good,706.12
480,8,Good,706.12
480,9,Good,706.12
480,10,Good,706.12
480,11,Good,706.12
480,12,Good,706.12
480,13,Good,706.12
480,14,Good,706.12
480,15,Good,706.12
480,16,Good,706.12
480,17,Good,706.12
480,18,Delinquent,706.12
480,19,Delinquent,706.12
480,20,Delinquent,706.12
480,21,Delinquent,706.12
480,22,Closed,706.12
481,0,Good,378.43
481,1,Good,378.43
481,2,Good,378.43
481,3,Good,378.43
481,4,Closed,378.43
482,0,Good,250.19
482,1,Good,250.19
482,2,Good,250.19
482,3,Good,250.19
482,4,At-Risk,250.19
482,5,Good,250.19
482,6,Good,250.19
482,7,Good,250.19
482,8,Good,250.19
482,9,Good,250.19
482,10,Delinquent,250.19
482,11,Delinquent,250.19
482,12,Default,250.19
483,0,Good,180.69
483,1,Good,180.69
483,2,Good,180.69
483,3,Good,180.69
483,4,Good,180.69
483,5,Good,180.69
483,6,Good,180.69
483,7,Good,180.69
483,8,Good,180.69
483,9,Closed,180.69
484,0,Good,446.63
484,1,Good,446.63
484,2,Good,446.63
484,3,Good,446.63
484,4,Good,446.63
484,5,Good,446.63
484,6,Good,446.63
484,7,Good,446.63
484,8,Good,446.63
484,9,Good,446.63
484,10,At-Risk,446.63
484,11,Good,446.63
484,12,At-Risk,446.63
484,13,At-Risk,446.63
484,14,At-Risk,446.63
484,15,At-Risk,446.63
484,16,At-Risk,446.63
484,17,At-Risk,446.63
484,18,At-Risk,446.63
484,19,At-Risk,446.63
484,20,At-Risk,446.63
484,21,Closed,446.63
485,0,Good,276.39
485,1,Good,276.39
485,2,Good,276.39
485,3,Good,276.39
485,4,Good,276.39
485,5,Good,276.39
485,6,Good,276.39
485,7,Good,276.39
485,8,Good,276.39
485,9,Good,276.39
485,10,Good,276.39
485,11,Closed,276.39
486,0,Good,198.12
486,1,Good,198.12
486,2,Good,198.12
486,3,Good,198.12
486,4,Good,198.12
486,5,Good,198.12
486,6,Good,198.12
486,7,Good,198.12
486,8,At-Risk,198.12
486,9,At-Risk,198.12
486,10,At-Risk,198.12
486,11,At-Risk,198.12
486,12,Delinquent,198.12
486,13,Delinquent,198.12
486,14,Delinquent,198.12
486,15,Closed,198.12
487,0,Good,291.99
487,1,Good,291.99
487,2,Good,291.99
487,3,Good,291.99
487,4,Good,291.99
487,5,Good,291.99
487,6,Good,291.99
487,7,Good,291.99
487,8,Good,291.99
487,9,Good,291.99
487,10,Good,291.99
487,11,Good,291.99
487,12,Delinquent,291.99
487,13,Delinquent,291.99
487,14,Closed,291.99
488,0,Good,234.92
488,1,Good,234.92
488,2,Good,234.92
488,3,Good,234.92
488,4,Good,234.92
488,5,Good,234.92
488,6,Good,234.92
488,7,At-Risk,234.92
488,8,At-Risk,234.92
488,9,At-Risk,234.92
488,10,Closed,234.92
489,0,Good,937.83
489,1,Good,937.83
489,2,At-Risk,937.83
489,3,At-Risk,937.83
489,4,At-Risk,937.83
489,5,At-Risk,937.83
489,6,At-Risk,937.83
489,7,At-Risk,937.83
489,8,At-Risk,937.83
489,9,At-Risk,937.83
489,10,At-Risk,937.83
489,11,At-Risk,937.83
489,12,At-Risk,937.83
489,13,At-Risk,937.83
489,14,Delinquent,937.83
489,15,Delinquent,937.83
489,16,Default,937.83
490,0,Good,626.92
490,1,Good,626.92
490,2,Good,626.92
490,3,Good,626.92
490,4,Good,626.92
490,5,Good,626.92
490,6,Good,626.92
490,7,Good,626.92
490,8,Good,626.92
490,9,Good,626.92
490,10,Good,626.92
490,11,Good,626.92
490,12,Good,626.92
490,13,Good,626.92
490,14,Good,626.92
490,15,Good,626.92
490,16,Good,626.92
490,17,Good,626.92
490,18,Good,626.92
490,19,Good,626.92
490,20,Good,626.92
490,21,Good,626.92
490,22,Good,626.92
490,23,Good,626.92
490,24,Good,626.92
490,25,Good,626.92
490,26,Good,626.92
490,27,At-Risk,626.92
490,28,At-Risk,626.92
490,29,Good,626.92
491,0,Good,401.82
491,1,Good,401.82
491,2,At-Risk,401.82
491,3,At-Risk,401.82
491,4,At-Risk,401.82
491,5,At-Risk,401.82
491,6,At-Risk,401.82
491,7,At-Risk,401.82
491,8,At-Risk,401.82
491,9,At-Risk,401.82
491,10,At-Risk,401.82
491,11,Default,401.82
492,0,Good,845.54
492,1,Good,845.54
492,2,Good,845.54
492,3,At-Risk,845.54
492,4,At-Risk,845.54
492,5,Delinquent,845.54
492,6,Default,845.54
493,0,Good,419.34
493,1,Good,419.34
493,2,Good,419.34
493,3,Good,419.34
493,4,Good,419.34
493,5,Good,419.34
493,6,Good,419.34
493,7,Good,419.34
493,8,Good,419.34
493,9,Good,419.34
493,10,Closed,419.34
494,0,Good,262.27
494,1,Good,262.27
494,2,Good,262.27
494,3,Good,262.27
494,4,Delinquent,262.27
494,5,Closed,262.27
495,0,Good,863.99
495,1,Good,863.99
495,2,Good,863.99
495,3,Good,863.99
495,4,Delinquent,863.99
495,5,Delinquent,863.99
495,6,Delinquent,863.99
495,7,Delinquent,863.99
495,8,Delinquent,863.99
495,9,Default,863.99
496,0,Good,528.19
496,1,Good,528.19
496,2,Delinquent,528.19
496,3,Delinquent,528.19
496,4,Delinquent,528.19
496,5,Delinquent,528.19
496,6,Delinquent,528.19
496,7,Default,528.19
497,0,Good,240.18
497,1,Good,240.18
497,2,Good,240.18
497,3,Good,240.18
497,4,Good,240.18
497,5,Closed,240.18
498,0,Good,366.81
498,1,Good,366.81
498,2,Good,366.81
498,3,Good,366.81
498,4,Good,366.81
498,5,At-Risk,366.81
498,6,At-Risk,366.81
498,7,At-Risk,366.81
498,8,At-Risk,366.81
498,9,At-Risk,366.81
498,10,Delinquent,366.81
498,11,Delinquent,366.81
498,12,Default,366.81
499,0,Good,260.39
499,1,Good,260.39
499,2,Good,260.39
499,3,Good,260.39
499,4,Good,260.39
499,5,Closed,260.39
500,0,Good,202.07
500,1,Good,202.07
500,2,Good,202.07
500,3,Good,202.07
500,4,Good,202.07
500,5,Good,202.07
500,6,Good,202.07
500,7,Good,202.07
500,8,Good,202.07
500,9,Good,202.07
500,10,Good,202.07
500,11,Good,202.07
500,12,Good,202.07
500,13,Good,202.07
500,14,Good,202.07
500,15,Closed,202.07
501,0,Good,641.04
501,1,Good,641.04
501,2,Good,641.04
501,3,Good,641.04
501,4,Good,641.04
501,5,Good,641.04
501,6,Good,641.04
501,7,Good,641.04
501,8,Good,641.04
501,9,Good,641.04
501,10,Good,641.04
501,11,Good,641.04
501,12,Good,641.04
501,13,Good,641.04
501,14,Good,641.04
501,15,Good,641.04
501,16,Good,641.04
501,17,Good,641.04
501,18,Good,641.04
501,19,Good,641.04
501,20,Good,641.04
501,21,Good,641.04
501,22,Good,641.04
501,23,Good,641.04
501,24,Good,641.04
501,25,Good,641.04
501,26,Good,641.04
501,27,Good,641.04
501,28,Good,641.04
501,29,Good,641.04
502,0,Good,1048.07
502,1,Good,1048.07
502,2,Good,1048.07
502,3,Closed,1048.07
503,0,Good,200.48
503,1,Good,200.48
503,2,Good,200.48
503,3,Good,200.48
503,4,Good,200.48
503,5,Good,200.48
503,6,Good,200.48
503,7,Good,200.48
503,8,Good,200.48
503,9,Good,200.48
503,10,Closed,200.48
504,0,Good,534.58
504,1,Good,534.58
504,2,At-Risk,534.58
504,3,At-Risk,534.58
504,4,Delinquent,534.58
504,5,Delinquent,534.58
504,6,Closed,534.58
505,0,Good,291.39
505,1,Good,291.39
505,2,Good,291.39
505,3,Good,291.39
505,4,Good,291.39
505,5,Good,291.39
505,6,Closed,291.39
506,0,Good,316.22
506,1,Good,316.22
506,2,Good,316.22
506,3,Good,316.22
506,4,Good,316.22
506,5,Good,316.22
506,6,Good,316.22
506,7,Good,316.22
506,8,Good,316.22
506,9,Good,316.22
506,10,Good,316.22
506,11,Good,316.22
506,12,Good,316.22
506,13,Good,316.22
506,14,Good,316.22
506,15,Good,316.22
506,16,Good,316.22
506,17,Good,316.22
506,18,Good,316.22
506,19,Good,316.22
506,20,Good,316.22
506,21,Good,316.22
506,22,Good,316.22
506,23,Good,316.22
506,24,Good,316.22
506,25,At-Risk,316.22
506,26,At-Risk,316.22
506,27,At-Risk,316.22
506,28,At-Risk,316.22
506,29,At-Risk,316.22
507,0,Good,300.01
507,1,Good,300.01
507,2,Good,300.01
507,3,Good,300.01
507,4,Good,300.01
507,5,Good,300.01
507,6,Good,300.01
507,7,Good,300.01
507,8,Good,300.01
507,9,Good,300.01
507,10,Good,300.01
507,11,Good,300.01
507,12,Good,300.01
507,13,Good,300.01
507,14,Good,300.01
507,15,Good,300.01
507,16,At-Risk,300.01
507,17,At-Risk,300.01
507,18,At-Risk,300.01
507,19,At-Risk,300.01
507,20,Good,300.01
507,21,Good,300.01
507,22,Good,300.01
507,23,At-Risk,300.01
507,24,Delinquent,300.01
507,25,Delinquent,300.01
507,26,Delinquent,300.01
507,27,Delinquent,300.01
507,28,Delinquent,300.01
507,29,At-Risk,300.01
508,0,Good,261.91
508,1,Good,261.91
508,2,Good,261.91
508,3,Good,261.91
508,4,At-Risk,261.91
508,5,At-Risk,261.91
508,6,Delinquent,261.91
508,7,Delinquent,261.91
508,8,Delinquent,261.91
508,9,Delinquent,261.91
508,10,Default,261.91
509,0,Good,413.34
509,1,At-Risk,413.34
509,2,At-Risk,413.34
509,3,Delinquent,413.34
509,4,Delinquent,413.34
509,5,Delinquent,413.34
509,6,Delinquent,413.34
509,7,At-Risk,413.34
509,8,Good,413.34
509,9,Good,413.34
509,10,Good,413.34
509,11,Good,413.34
509,12,Good,413.34
509,13,Good,413.34
509,14,Good,413.34
509,15,Good,413.34
509,16,Good,413.34
509,17,Good,413.34
509,18,Good,413.34
509,19,Good,413.34
509,20,Good,413.34
509,21,Good,413.34
509,22,Good,413.34
509,23,Good,413.34
509,24,Good,413.34
509,25,Good,413.34
509,26,Good,413.34
509,27,At-Risk,413.34
509,28,At-Risk,413.34
509,29,Good,413.34
510,0,Good,266.27
510,1,Good,266.27
510,2,Good,266.27
510,3,Good,266.27
510,4,Good,266.27
510,5,At-Risk,266.27
510,6,At-Risk,266.27
510,7,At-Risk,266.27
510,8,At-Risk,266.27
510,9,At-Risk,266.27
510,10,Delinquent,266.27
510,11,Delinquent,266.27
510,12,Delinquent,266.27
510,13,Delinquent,266.27
510,14,At-Risk,266.27
510,15,Good,266.27
510,16,Good,266.27
510,17,Good,266.27
510,18,Good,266.27
510,19,Good,266.27
510,20,Good,266.27
510,21,Good,266.27
510,22,Good,266.27
510,23,Good,266.27
510,24,Good,266.27
510,25,Good,266.27
510,26,Closed,266.27
511,0,Good,461.84
511,1,Good,461.84
511,2,Good,461.84
511,3,Good,461.84
